,link_item
1512,https://tiki.vn/giay-luoi-vai-nam-cv007-p11502031.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202303210600_MD_batched_PID.11502051&itm_medium=CPC&itm_source=tiki-reco&spid=11502051
1513,https://tiki.vn/giay-sneaker-the-thao-nam-yamatomo-p179916712.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202303210600_MD_batched_PID.179916756&itm_medium=CPC&itm_source=tiki-reco&spid=179916756
1514,https://tiki.vn/dep-quai-ngang-nam-puma-thoi-trang-donavypuma-p179497658.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202303210600_MD_batched_PID.179497676&itm_medium=CPC&itm_source=tiki-reco&spid=179497676
1515,https://tiki.vn/giay-cao-co-the-thao-nam-sneaker-cao-cap-fullbox-g193-p201975883.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202303210600_MD_batched_PID.201975903&itm_medium=CPC&itm_source=tiki-reco&spid=201975903
1516,https://tiki.vn/gd380-xit-khu-mui-giay-dep-mu-bao-hiem-xit-khu-khuan-giay-p95213196.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202303210600_MD_batched_PID.185755210&itm_medium=CPC&itm_source=tiki-reco&spid=185755210
1517,https://tiki.vn/giay-sneaker-cao-co-nam-hoa-tiet-doc-dao-p69690193.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202303210600_MD_batched_PID.69690209&itm_medium=CPC&itm_source=tiki-reco&spid=69690209
1518,https://tiki.vn/giay-sneaker-nam-geox-u-spherica-ec2-e-black-p177610133.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202303210600_MD_batched_PID.177610156&itm_medium=CPC&itm_source=tiki-reco&spid=177610156
1519,https://tiki.vn/giay-boot-nam-martin-boots-sans105-da-bo-that-big-size-48-47-46-45-44-43-giay-co-cao-den-nau-dep-bot-don-de-6cm-p188200353.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202303210600_MD_batched_PID.188200372&itm_medium=CPC&itm_source=tiki-reco&spid=188200372
1520,https://tiki.vn/day-giay-det-af1-jd1-2-lop-bang-22-mau-p116095676.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202303210600_MD_batched_PID.116095798&itm_medium=CPC&itm_source=tiki-reco&spid=116095798
1521,https://tiki.vn/giay-chelsea-boot-nam-co-khoa-da-nham-mau-den-cuc-chat-cb521-nhamkhoa-p111994245.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202303210600_MD_batched_PID.111994267&itm_medium=CPC&itm_source=tiki-reco&spid=111994267
1522,https://tiki.vn/giay-luoi-nam-da-bo-cao-cap-de-duc-cao-su-tu-nhien-banuli-k2dl1t0-p48202598.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202303210600_MD_batched_PID.48202636&itm_medium=CPC&itm_source=tiki-reco&spid=48202636
1523,https://tiki.vn/giay-the-thao-nam-da-bo-dang-cap-de-khau-chac-chan-p204616417.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202303210600_MD_batched_PID.204616451&itm_medium=CPC&itm_source=tiki-reco&spid=204616451
1524,https://tiki.vn/giay-nam-buoc-day-thoi-trang-tre-trung-hien-dai-phong-cach-han-quoc-ma-5560-p155595033.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202303210600_MD_batched_PID.155595043&itm_medium=CPC&itm_source=tiki-reco&spid=155595043
1525,https://tiki.vn/giay-tay-nam-cong-so-luoi-da-bo-cao-cap-thoi-trang-horsebit-loafer-mad-p113165342.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202303210600_MD_batched_PID.113165348&itm_medium=CPC&itm_source=tiki-reco&spid=113165348
1526,https://tiki.vn/giay-luoi-vai-cao-cap-peace-po1220-p87012869.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202303210600_MD_batched_PID.87012903&itm_medium=CPC&itm_source=tiki-reco&spid=87012903
1527,https://tiki.vn/gia-si-hang-nhap-giay-the-thao-nam-giay-sneaker-nam-co-cao-phong-cach-hang-nhap-cao-cap-da-mem-min-nhe-sieu-hot-p216450342.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202303210600_MD_batched_PID.216450346&itm_medium=CPC&itm_source=tiki-reco&spid=216450346
1528,https://tiki.vn/giay-luoi-da-tang-chieu-cao-nam-bui-leather-g112-da-bo-nappa-cao-cap-bao-hanh-12-thang-p134777591.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202303210600_MD_batched_PID.134777603&itm_medium=CPC&itm_source=tiki-reco&spid=134777603
1529,https://tiki.vn/giay-converse-chuck-taylor-all-star-classic-low-top-121178-p7995643.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202303210600_MD_batched_PID.8008419&itm_medium=CPC&itm_source=tiki-reco&spid=8008419
1530,https://tiki.vn/dep-nam-nu-quai-ngang-di-trong-nha-de-cao-su-sieu-em-hinh-khung-long-du-mau-form-nho-tang-1-2-size-p194121829.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202303210600_MD_batched_PID.194121833&itm_medium=CPC&itm_source=tiki-reco&spid=194121833
1531,https://tiki.vn/giay-luoi-nam-boss-da-mem-chat-dep-m587-p111988157.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202303210600_MD_batched_PID.111988181&itm_medium=CPC&itm_source=tiki-reco&spid=111988181
1532,https://tiki.vn/giay-the-thao-nam-spiso-kkn-s5-den-p187558687.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202303210600_MD_batched_PID.187558717&itm_medium=CPC&itm_source=tiki-reco&spid=187558717
1533,https://tiki.vn/giay-luoi-vai-nam-gv02-p111779209.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202303210600_MD_batched_PID.111780487&itm_medium=CPC&itm_source=tiki-reco&spid=111780487
1534,https://tiki.vn/dep-to-ong-xin-mau-xanh-reu-sieu-ben-dep-nhua-nam-chong-tron-truot-dep-nam-quai-nganh-dep-nhua-mang-lao-dong-dep-di-bien-p167489253.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202303210600_MD_batched_PID.167489271&itm_medium=CPC&itm_source=tiki-reco&spid=167489271
1535,https://tiki.vn/giay-sneaker-nam-thoang-khi-pettino-pzs03-p24861679.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202303210600_MD_batched_PID.24861693&itm_medium=CPC&itm_source=tiki-reco&spid=24861693
1536,https://tiki.vn/dep-quai-ngang-nam-new-balance-classic-smf200-p160622180.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202303210600_MD_batched_PID.160622188&itm_medium=CPC&itm_source=tiki-reco&spid=160622188
1537,https://tiki.vn/sandal-nam-de-cao-sandal-nam-chinh-hang-ht-neo-100-da-bo-tu-nhien-kieu-dang-va-mau-sac-noi-bat-quai-da-sieu-ben-chac-sd96-p145682044.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202303210600_MD_batched_PID.145682054&itm_medium=CPC&itm_source=tiki-reco&spid=145682054
1538,https://tiki.vn/giay-nhua-urban-nam-nu-di-mua-di-bien-d22001-ghi-trang-p193141925.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202303210600_MD_batched_PID.193141959&itm_medium=CPC&itm_source=tiki-reco&spid=193141959
1539,https://tiki.vn/giay-luoi-da-bo-nam-cao-cap-da-chuan-kieu-dang-sang-trong-quy-ong-gd20-p142349843.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202303210600_MD_batched_PID.142365236&itm_medium=CPC&itm_source=tiki-reco&spid=142365236
1540,https://tiki.vn/giay-sneaker-the-thao-nam-thoi-trang-buoc-day-sieu-nhe-v262-p73505125.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202303210600_MD_batched_PID.73505127&itm_medium=CPC&itm_source=tiki-reco&spid=73505127
1541,https://tiki.vn/giay-da-nam-giay-oxford-cong-so-bui-leather-g106-da-bo-nappa-cao-cap-bao-hanh-12-thang-p134757898.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202303210600_MD_batched_PID.134757906&itm_medium=CPC&itm_source=tiki-reco&spid=134757906
1542,https://tiki.vn/giay-ro-nam-da-bo-cao-cap-de-khau-di-mua-he-thoang-mat-em-ai-thoai-mai-tu-nhien-p86285734.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202303210600_MD_batched_PID.86285740&itm_medium=CPC&itm_source=tiki-reco&spid=86285740
1543,https://tiki.vn/dep-quai-ngang-nam-da-bo-ban-ca-sau-hang-cao-cap-p68475753.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202303210600_MD_batched_PID.68475767&itm_medium=CPC&itm_source=tiki-reco&spid=68475767
1544,https://tiki.vn/giay-sneaker-nam-phong-cach-the-thao-212-p51132452.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202303210600_MD_batched_PID.58725437&itm_medium=CPC&itm_source=tiki-reco&spid=58725437
1545,https://tiki.vn/giay-sneaker-the-thao-nam-buoc-day-sieu-nhe-v266-p73478101.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202303210600_MD_batched_PID.73478125&itm_medium=CPC&itm_source=tiki-reco&spid=73478125
1546,https://tiki.vn/giay-tay-nam-cong-so-buoc-day-cam-ket-bao-hanh-2-nam-p110010361.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202303210600_MD_batched_PID.110011126&itm_medium=CPC&itm_source=tiki-reco&spid=110011126
1547,https://tiki.vn/giay-the-thao-nam-co-cao-giay-bot-nam-thoi-trang-em-chan-thoang-khi-avi-396-p117756352.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202303210600_MD_batched_PID.117756370&itm_medium=CPC&itm_source=tiki-reco&spid=117756370
1548,https://tiki.vn/dep-quai-hau-nam-chaco-ma-d164-anh-that-p157656377.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202303210600_MD_batched_PID.157656383&itm_medium=CPC&itm_source=tiki-reco&spid=157656383
1549,https://tiki.vn/giay-the-thao-nam-limenco-l6059-mau-den-de-phylon-em-nhe-di-choi-the-thao-p209125573.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202303210600_MD_batched_PID.209125581&itm_medium=CPC&itm_source=tiki-reco&spid=209125581
1550,https://tiki.vn/giay-sandal-vento-nam-2-quai-ngang-co-quai-hau-co-dinh-mang-di-hoc-di-bien-du-lich-nv3610g-p189635020.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202303210600_MD_batched_PID.189635044&itm_medium=CPC&itm_source=tiki-reco&spid=189635044
1551,https://tiki.vn/gia-y-the-thao-nam-mendo-gia-y-sneaker-ma-u-xa-m-den-phu-ho-p-di-choi-the-du-c-the-thao-g5020-p195822496.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202303210600_MD_batched_PID.195822504&itm_medium=CPC&itm_source=tiki-reco&spid=195822504
1552,https://tiki.vn/1-doi-lot-giay-huong-que-lot-que-khu-mui-hoi-hieu-qua-p166494943.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202303210600_MD_batched_PID.168587789&itm_medium=CPC&itm_source=tiki-reco&spid=168587789
1553,https://tiki.vn/gia-y-the-thao-nam-azara-gia-y-sneaker-ma-u-den-xa-m-gia-y-the-thao-form-om-chan-cuc-chat-g5160-p208374355.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202303210600_MD_batched_PID.208374373&itm_medium=CPC&itm_source=tiki-reco&spid=208374373
1554,https://tiki.vn/giay-nam-pierre-cardin-pcmfwlf-515-p158811742.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202303210600_MD_batched_PID.158811760&itm_medium=CPC&itm_source=tiki-reco&spid=158811760
1555,https://tiki.vn/giay-da-nam-pierre-cardin-pcmfwle-714brw-p73325521.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202303210600_MD_batched_PID.73325525&itm_medium=CPC&itm_source=tiki-reco&spid=73325525
1556,https://tiki.vn/sandal-nam-cao-cap-pierre-cardin-pcmfwle128blk-p59506598.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202303210600_MD_batched_PID.59506602&itm_medium=CPC&itm_source=tiki-reco&spid=59506602
1557,https://tiki.vn/sticker-jibbitz-nhua-trang-tri-gan-dep-to-ong-da-mau-da-sac-mau-sieu-chat-p202034195.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202303210600_MD_batched_PID.202034208&itm_medium=CPC&itm_source=tiki-reco&spid=202034208
1558,https://tiki.vn/giay-luoi-da-bo-cao-cap-de-cao-su-da-that-van-hat-om-chan-cuc-ben-gd08-p170599782.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202303210600_MD_batched_PID.170599806&itm_medium=CPC&itm_source=tiki-reco&spid=170599806
1559,https://tiki.vn/cap-sneaker-shield-bao-ve-mui-giay-ximo-chong-nhan-gay-nut-xcgfg08-p107801954.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202303210600_MD_batched_PID.107801960&itm_medium=CPC&itm_source=tiki-reco&spid=107801960
1560,https://tiki.vn/gia-y-the-thao-nam-mendo-gia-y-sneaker-ma-u-den-tra-ng-den-tre-trung-nang-do-ng-g5030-p195840489.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202303210600_MD_batched_PID.195840494&itm_medium=CPC&itm_source=tiki-reco&spid=195840494
1561,https://tiki.vn/phien-ban-ky-niem-40-nam-giay-the-thao-nam-hunter-x-dsmh09700trg-trang-p196869322.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202303210600_MD_batched_PID.196869336&itm_medium=CPC&itm_source=tiki-reco&spid=196869336
1562,https://tiki.vn/giay-nam-cong-so-da-bo-nappa-cao-cap-giay-luoi-g114-bui-leather-hop-sang-trong-bao-hanh-12-thang-p191684851.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202303210600_MD_batched_PID.191684900&itm_medium=CPC&itm_source=tiki-reco&spid=191684900
1563,https://tiki.vn/bo-xi-danh-giay-kem-phu-kien-ximo-tien-dung-xxdg151-p169756074.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202303210600_MD_batched_PID.169756075&itm_medium=CPC&itm_source=tiki-reco&spid=169756075
1564,https://tiki.vn/giay-luoi-vai-nam-day-rut-chat-lieu-vai-canvas-3-mau-den-ghi-va-kaki-ma-891-p208362903.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202303210600_MD_batched_PID.208362920&itm_medium=CPC&itm_source=tiki-reco&spid=208362920
1565,https://tiki.vn/xi-kem-danh-giay-chuyen-bo-sung-mau-va-duong-cho-da-cream-surfine-saphir-50ml-xdg07-p170771081.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202303210600_MD_batched_PID.170771103&itm_medium=CPC&itm_source=tiki-reco&spid=170771103
1566,https://tiki.vn/giay-di-mua-cho-nam-dang-lo-eva-sieu-nhe-sieu-mem-idep-gl025-p193930360.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202303210600_MD_batched_PID.193930383&itm_medium=CPC&itm_source=tiki-reco&spid=193930383
1567,https://tiki.vn/gia-y-the-thao-nam-mendo-gia-y-sneaker-ma-u-xanh-den-den-xa-m-gia-y-the-thao-de-do-n-tang-chie-u-cao-g5070-p195863498.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202303210600_MD_batched_PID.195863512&itm_medium=CPC&itm_source=tiki-reco&spid=195863512
1568,https://tiki.vn/slip-on-nam-giay-luoi-vai-nam-chat-lieu-nhung-phoi-vai-bo-in-hoa-tiet-tho-cam-bo-vien-day-noi-bat-ca-tinh-ma-sp-e010-p208601178.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202303210600_MD_batched_PID.208601210&itm_medium=CPC&itm_source=tiki-reco&spid=208601210
1569,https://tiki.vn/dep-nhua-quai-ngang-sieu-nhe-bitis-nam-p107233238.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202303210600_MD_batched_PID.107233250&itm_medium=CPC&itm_source=tiki-reco&spid=107233250
1570,https://tiki.vn/giay-luoi-nam-crocs-literide-360-clog-u-awh-awh-206708-1cv-p197779521.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202303210600_MD_batched_PID.197779624&itm_medium=CPC&itm_source=tiki-reco&spid=197779624
1571,https://tiki.vn/combo-xi-va-ban-chai-danh-giay-danh-bong-do-da-cao-cap-d5-p170578854.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202303210600_MD_batched_PID.170578856&itm_medium=CPC&itm_source=tiki-reco&spid=170578856
1572,https://tiki.vn/giay-da-nam-don-de-10cm-sans117-da-bo-that-giay-tay-cong-so-tang-chieu-cao-8cm-p174399492.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202303210600_MD_batched_PID.174399494&itm_medium=CPC&itm_source=tiki-reco&spid=174399494
1573,https://tiki.vn/giay-chay-bo-nam-under-armour-flow-velociti-se-3024016-p175469846.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202303210600_MD_batched_PID.175469858&itm_medium=CPC&itm_source=tiki-reco&spid=175469858
1574,https://tiki.vn/dep-nam-duwa-tnt009s-hang-chinh-hang-quai-ngang-dh-p79228515.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202303210600_MD_batched_PID.79228535&itm_medium=CPC&itm_source=tiki-reco&spid=79228535
1575,https://tiki.vn/hp9129-30-31-32-33-xi-nuoc-danh-bong-huy-hoang-mau-den-nau-vang-bo-trang-khong-mau-p124328790.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202303210600_MD_batched_PID.124328828&itm_medium=CPC&itm_source=tiki-reco&spid=124328828
1576,https://tiki.vn/lot-giay-tang-chieu-cao-dem-khi-visible-air-the-thao-nang-dong-nam-nu-minsu-m5502-khu-mui-thoang-khi-chong-hoi-chan-p150292044.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202303210600_MD_batched_PID.150292046&itm_medium=CPC&itm_source=tiki-reco&spid=150292046
1577,https://tiki.vn/dep-suc-ca-sau-dep-bit-dau-nam-nu-tang-kem-6-sticker-p68078130.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202303210600_MD_batched_PID.71288180&itm_medium=CPC&itm_source=tiki-reco&spid=71288180
1578,https://tiki.vn/giay-luoi-nam-cong-so-dap-van-o-vuong-mau-den-da-bong-sang-trong-p88817996.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202303210600_MD_batched_PID.88818063&itm_medium=CPC&itm_source=tiki-reco&spid=88818063
1579,https://tiki.vn/giay-converse-run-star-motion-171545c-p187547435.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202303210600_MD_batched_PID.225214509&itm_medium=CPC&itm_source=tiki-reco&spid=225214509
1580,https://tiki.vn/giay-sneaker-nam-new-balance-nb-fw-57-40-lifestyle-sneakers-m-eclipse-m5740vlb-p194077836.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202303210600_MD_batched_PID.194077911&itm_medium=CPC&itm_source=tiki-reco&spid=194077911
1581,https://tiki.vn/giay-converse-aeon-active-cx-future-comfort-a00827c-p200724047.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202303210600_MD_batched_PID.200724063&itm_medium=CPC&itm_source=tiki-reco&spid=200724063
1582,https://tiki.vn/giay-sneaker-unisex-fila-fluid-new-color-1jm01248d-p170773282.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202303210600_MD_batched_PID.170773288&itm_medium=CPC&itm_source=tiki-reco&spid=170773288
1583,https://tiki.vn/giay-the-thao-nam-biti-s-hunter-street-x-vietmax-arising-vietnam-r9-bold-dsmh05700-p77590183.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202303210600_MD_batched_PID.90369735&itm_medium=CPC&itm_source=tiki-reco&spid=90369735
1584,https://tiki.vn/giay-sneaker-nam-new-balance-mens-classic-ms327wn1-p191374205.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202303210600_MD_batched_PID.191374219&itm_medium=CPC&itm_source=tiki-reco&spid=191374219
1585,https://tiki.vn/giay-sneaker-nam-new-balance-mens-classic-ms327wt1-p191373857.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202303210600_MD_batched_PID.191373921&itm_medium=CPC&itm_source=tiki-reco&spid=191373921
1586,https://tiki.vn/dep-quai-ngang-nam-new-balance-sd230-p116835710.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202303210600_MD_batched_PID.116835718&itm_medium=CPC&itm_source=tiki-reco&spid=116835718
1587,https://tiki.vn/giay-luoi-nam-crocs-literide-360-clog-u-light-grey-slate-grey-206708-0dt-p197779504.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202303210600_MD_batched_PID.197779601&itm_medium=CPC&itm_source=tiki-reco&spid=197779601
1588,https://tiki.vn/giay-converse-run-star-hike-twisted-classic-foundational-166800v-p58878773.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202303210600_MD_batched_PID.58878779&itm_medium=CPC&itm_source=tiki-reco&spid=58878779
1589,https://tiki.vn/giay-chay-bo-nam-under-armour-flow-velociti-wind-prizm-3024896-100-p175470163.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202303210600_MD_batched_PID.175470181&itm_medium=CPC&itm_source=tiki-reco&spid=175470181
1590,https://tiki.vn/dep-nam-peak-taichi-void-sandals-e12005l-p130594481.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202303210600_MD_batched_PID.130594491&itm_medium=CPC&itm_source=tiki-reco&spid=130594491
1591,https://tiki.vn/giay-sneaker-nam-new-balance-lifestyle-m-moonbeam-ct302rc-p201437312.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202303210600_MD_batched_PID.201437351&itm_medium=CPC&itm_source=tiki-reco&spid=201437351
1592,https://tiki.vn/giay-nam-da-bo-nhieu-loai-nhieu-mau-ht7101-02-03-04-05-06-p202292314.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202303210600_MD_batched_PID.202292320&itm_medium=CPC&itm_source=tiki-reco&spid=202292320
1593,https://tiki.vn/dep-quai-ngang-unisex-crocs-bayaband-205392-p76266916.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202303210600_MD_batched_PID.76266945&itm_medium=CPC&itm_source=tiki-reco&spid=76266945
1594,https://tiki.vn/giay-sneaker-nam-new-balance-mens-classic-ml574evm-p197567241.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202303210600_MD_batched_PID.197567284&itm_medium=CPC&itm_source=tiki-reco&spid=197567284
1595,https://tiki.vn/giay-sneaker-unisex-fila-project-7-modulus-1rm01687d-p164347382.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202303210600_MD_batched_PID.164347388&itm_medium=CPC&itm_source=tiki-reco&spid=164347388
1596,https://tiki.vn/tong-nam-aldo-tengen-p141059884.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202303210600_MD_batched_PID.141059901&itm_medium=CPC&itm_source=tiki-reco&spid=141059901
1597,https://tiki.vn/giay-nam-pierre-cardin-pcmfwlf-514-p158812659.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202303210600_MD_batched_PID.158812683&itm_medium=CPC&itm_source=tiki-reco&spid=158812683
